date_key,full_date,y,m,d,day_suffix,year_month,wkd,wkd_name,month_name,q,year_quarter,day_year,w,iso_w,week_month,is_weekend,is_weekday,previous_weekday,next_weekday,is_holiday,holiday_name,is_workday,workday_id,workday_date,workday_number,pwd,nwd,first_workday_in_month,last_workday_in_month,first_day_year,first_day_quarter,first_day_month,first_day_week,last_day_year,last_day_quarter,last_day_month,last_day_week,previous_day,next_day,previous_year_month,next_year_month,previous_quarter,next_quarter,previous_year,next_year,is_today,is_report_day,is_current_week,is_current_month,is_current_quarter,is_current_year,created
20100228,2010-02-28,2010,2,28,th,2010-02,6,Sunday,February,1,2010-Q1,59,9,8,4,1,0,2010-02-26,2010-03-01,0,,0,40,2010-02-26,20,2010-02-25,2010-03-01,2010-02-01,2010-02-26,2010-01-01,2010-01-01,2010-02-01,2010-02-22,2010-12-31,2010-03-31,2010-02-28,2010-02-28,2010-02-27,2010-03-01,2010-01,2010-03,4,2,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100301,2010-03-01,2010,3,1,st,2010-03,0,Monday,March,1,2010-Q1,60,10,9,1,0,1,2010-02-26,2010-03-02,0,,1,41,2010-03-01,1,2010-02-26,2010-03-02,2010-03-01,2010-03-31,2010-01-01,2010-01-01,2010-03-01,2010-03-01,2010-12-31,2010-03-31,2010-03-31,2010-03-07,2010-02-28,2010-03-02,2010-02,2010-04,4,2,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100302,2010-03-02,2010,3,2,nd,2010-03,1,Tuesday,March,1,2010-Q1,61,10,9,1,0,1,2010-03-01,2010-03-03,0,,1,42,2010-03-02,2,2010-03-01,2010-03-03,2010-03-01,2010-03-31,2010-01-01,2010-01-01,2010-03-01,2010-03-01,2010-12-31,2010-03-31,2010-03-31,2010-03-07,2010-03-01,2010-03-03,2010-02,2010-04,4,2,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100303,2010-03-03,2010,3,3,rd,2010-03,2,Wednesday,March,1,2010-Q1,62,10,9,1,0,1,2010-03-02,2010-03-04,0,,1,43,2010-03-03,3,2010-03-02,2010-03-04,2010-03-01,2010-03-31,2010-01-01,2010-01-01,2010-03-01,2010-03-01,2010-12-31,2010-03-31,2010-03-31,2010-03-07,2010-03-02,2010-03-04,2010-02,2010-04,4,2,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100304,2010-03-04,2010,3,4,th,2010-03,3,Thursday,March,1,2010-Q1,63,10,9,1,0,1,2010-03-03,2010-03-05,0,,1,44,2010-03-04,4,2010-03-03,2010-03-05,2010-03-01,2010-03-31,2010-01-01,2010-01-01,2010-03-01,2010-03-01,2010-12-31,2010-03-31,2010-03-31,2010-03-07,2010-03-03,2010-03-05,2010-02,2010-04,4,2,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100305,2010-03-05,2010,3,5,th,2010-03,4,Friday,March,1,2010-Q1,64,10,9,1,0,1,2010-03-04,2010-03-08,0,,1,45,2010-03-05,5,2010-03-04,2010-03-08,2010-03-01,2010-03-31,2010-01-01,2010-01-01,2010-03-01,2010-03-01,2010-12-31,2010-03-31,2010-03-31,2010-03-07,2010-03-04,2010-03-06,2010-02,2010-04,4,2,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100306,2010-03-06,2010,3,6,th,2010-03,5,Saturday,March,1,2010-Q1,65,10,9,1,1,0,2010-03-05,2010-03-08,0,,0,45,2010-03-05,5,2010-03-04,2010-03-08,2010-03-01,2010-03-31,2010-01-01,2010-01-01,2010-03-01,2010-03-01,2010-12-31,2010-03-31,2010-03-31,2010-03-07,2010-03-05,2010-03-07,2010-02,2010-04,4,2,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100307,2010-03-07,2010,3,7,th,2010-03,6,Sunday,March,1,2010-Q1,66,10,9,1,1,0,2010-03-05,2010-03-08,0,,0,45,2010-03-05,5,2010-03-04,2010-03-08,2010-03-01,2010-03-31,2010-01-01,2010-01-01,2010-03-01,2010-03-01,2010-12-31,2010-03-31,2010-03-31,2010-03-07,2010-03-06,2010-03-08,2010-02,2010-04,4,2,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100308,2010-03-08,2010,3,8,th,2010-03,0,Monday,March,1,2010-Q1,67,11,10,2,0,1,2010-03-05,2010-03-09,0,,1,46,2010-03-08,6,2010-03-05,2010-03-09,2010-03-01,2010-03-31,2010-01-01,2010-01-01,2010-03-01,2010-03-08,2010-12-31,2010-03-31,2010-03-31,2010-03-14,2010-03-07,2010-03-09,2010-02,2010-04,4,2,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100309,2010-03-09,2010,3,9,th,2010-03,1,Tuesday,March,1,2010-Q1,68,11,10,2,0,1,2010-03-08,2010-03-10,0,,1,47,2010-03-09,7,2010-03-08,2010-03-10,2010-03-01,2010-03-31,2010-01-01,2010-01-01,2010-03-01,2010-03-08,2010-12-31,2010-03-31,2010-03-31,2010-03-14,2010-03-08,2010-03-10,2010-02,2010-04,4,2,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100310,2010-03-10,2010,3,10,th,2010-03,2,Wednesday,March,1,2010-Q1,69,11,10,2,0,1,2010-03-09,2010-03-11,0,,1,48,2010-03-10,8,2010-03-09,2010-03-11,2010-03-01,2010-03-31,2010-01-01,2010-01-01,2010-03-01,2010-03-08,2010-12-31,2010-03-31,2010-03-31,2010-03-14,2010-03-09,2010-03-11,2010-02,2010-04,4,2,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100311,2010-03-11,2010,3,11,th,2010-03,3,Thursday,March,1,2010-Q1,70,11,10,2,0,1,2010-03-10,2010-03-12,0,,1,49,2010-03-11,9,2010-03-10,2010-03-12,2010-03-01,2010-03-31,2010-01-01,2010-01-01,2010-03-01,2010-03-08,2010-12-31,2010-03-31,2010-03-31,2010-03-14,2010-03-10,2010-03-12,2010-02,2010-04,4,2,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100312,2010-03-12,2010,3,12,th,2010-03,4,Friday,March,1,2010-Q1,71,11,10,2,0,1,2010-03-11,2010-03-15,0,,1,50,2010-03-12,10,2010-03-11,2010-03-15,2010-03-01,2010-03-31,2010-01-01,2010-01-01,2010-03-01,2010-03-08,2010-12-31,2010-03-31,2010-03-31,2010-03-14,2010-03-11,2010-03-13,2010-02,2010-04,4,2,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100313,2010-03-13,2010,3,13,th,2010-03,5,Saturday,March,1,2010-Q1,72,11,10,2,1,0,2010-03-12,2010-03-15,0,,0,50,2010-03-12,10,2010-03-11,2010-03-15,2010-03-01,2010-03-31,2010-01-01,2010-01-01,2010-03-01,2010-03-08,2010-12-31,2010-03-31,2010-03-31,2010-03-14,2010-03-12,2010-03-14,2010-02,2010-04,4,2,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100314,2010-03-14,2010,3,14,th,2010-03,6,Sunday,March,1,2010-Q1,73,11,10,2,1,0,2010-03-12,2010-03-15,0,,0,50,2010-03-12,10,2010-03-11,2010-03-15,2010-03-01,2010-03-31,2010-01-01,2010-01-01,2010-03-01,2010-03-08,2010-12-31,2010-03-31,2010-03-31,2010-03-14,2010-03-13,2010-03-15,2010-02,2010-04,4,2,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100315,2010-03-15,2010,3,15,th,2010-03,0,Monday,March,1,2010-Q1,74,12,11,3,0,1,2010-03-12,2010-03-16,0,,1,51,2010-03-15,11,2010-03-12,2010-03-16,2010-03-01,2010-03-31,2010-01-01,2010-01-01,2010-03-01,2010-03-15,2010-12-31,2010-03-31,2010-03-31,2010-03-21,2010-03-14,2010-03-16,2010-02,2010-04,4,2,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100316,2010-03-16,2010,3,16,th,2010-03,1,Tuesday,March,1,2010-Q1,75,12,11,3,0,1,2010-03-15,2010-03-17,0,,1,52,2010-03-16,12,2010-03-15,2010-03-17,2010-03-01,2010-03-31,2010-01-01,2010-01-01,2010-03-01,2010-03-15,2010-12-31,2010-03-31,2010-03-31,2010-03-21,2010-03-15,2010-03-17,2010-02,2010-04,4,2,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100317,2010-03-17,2010,3,17,th,2010-03,2,Wednesday,March,1,2010-Q1,76,12,11,3,0,1,2010-03-16,2010-03-18,0,,1,53,2010-03-17,13,2010-03-16,2010-03-18,2010-03-01,2010-03-31,2010-01-01,2010-01-01,2010-03-01,2010-03-15,2010-12-31,2010-03-31,2010-03-31,2010-03-21,2010-03-16,2010-03-18,2010-02,2010-04,4,2,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100318,2010-03-18,2010,3,18,th,2010-03,3,Thursday,March,1,2010-Q1,77,12,11,3,0,1,2010-03-17,2010-03-19,0,,1,54,2010-03-18,14,2010-03-17,2010-03-19,2010-03-01,2010-03-31,2010-01-01,2010-01-01,2010-03-01,2010-03-15,2010-12-31,2010-03-31,2010-03-31,2010-03-21,2010-03-17,2010-03-19,2010-02,2010-04,4,2,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100319,2010-03-19,2010,3,19,th,2010-03,4,Friday,March,1,2010-Q1,78,12,11,3,0,1,2010-03-18,2010-03-22,0,,1,55,2010-03-19,15,2010-03-18,2010-03-22,2010-03-01,2010-03-31,2010-01-01,2010-01-01,2010-03-01,2010-03-15,2010-12-31,2010-03-31,2010-03-31,2010-03-21,2010-03-18,2010-03-20,2010-02,2010-04,4,2,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100320,2010-03-20,2010,3,20,th,2010-03,5,Saturday,March,1,2010-Q1,79,12,11,3,1,0,2010-03-19,2010-03-22,0,,0,55,2010-03-19,15,2010-03-18,2010-03-22,2010-03-01,2010-03-31,2010-01-01,2010-01-01,2010-03-01,2010-03-15,2010-12-31,2010-03-31,2010-03-31,2010-03-21,2010-03-19,2010-03-21,2010-02,2010-04,4,2,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100321,2010-03-21,2010,3,21,st,2010-03,6,Sunday,March,1,2010-Q1,80,12,11,3,1,0,2010-03-19,2010-03-22,0,,0,55,2010-03-19,15,2010-03-18,2010-03-22,2010-03-01,2010-03-31,2010-01-01,2010-01-01,2010-03-01,2010-03-15,2010-12-31,2010-03-31,2010-03-31,2010-03-21,2010-03-20,2010-03-22,2010-02,2010-04,4,2,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100322,2010-03-22,2010,3,22,nd,2010-03,0,Monday,March,1,2010-Q1,81,13,12,4,0,1,2010-03-19,2010-03-23,0,,1,56,2010-03-22,16,2010-03-19,2010-03-23,2010-03-01,2010-03-31,2010-01-01,2010-01-01,2010-03-01,2010-03-22,2010-12-31,2010-03-31,2010-03-31,2010-03-28,2010-03-21,2010-03-23,2010-02,2010-04,4,2,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100323,2010-03-23,2010,3,23,rd,2010-03,1,Tuesday,March,1,2010-Q1,82,13,12,4,0,1,2010-03-22,2010-03-24,0,,1,57,2010-03-23,17,2010-03-22,2010-03-24,2010-03-01,2010-03-31,2010-01-01,2010-01-01,2010-03-01,2010-03-22,2010-12-31,2010-03-31,2010-03-31,2010-03-28,2010-03-22,2010-03-24,2010-02,2010-04,4,2,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100324,2010-03-24,2010,3,24,th,2010-03,2,Wednesday,March,1,2010-Q1,83,13,12,4,0,1,2010-03-23,2010-03-25,0,,1,58,2010-03-24,18,2010-03-23,2010-03-25,2010-03-01,2010-03-31,2010-01-01,2010-01-01,2010-03-01,2010-03-22,2010-12-31,2010-03-31,2010-03-31,2010-03-28,2010-03-23,2010-03-25,2010-02,2010-04,4,2,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100325,2010-03-25,2010,3,25,th,2010-03,3,Thursday,March,1,2010-Q1,84,13,12,4,0,1,2010-03-24,2010-03-26,0,,1,59,2010-03-25,19,2010-03-24,2010-03-26,2010-03-01,2010-03-31,2010-01-01,2010-01-01,2010-03-01,2010-03-22,2010-12-31,2010-03-31,2010-03-31,2010-03-28,2010-03-24,2010-03-26,2010-02,2010-04,4,2,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100326,2010-03-26,2010,3,26,th,2010-03,4,Friday,March,1,2010-Q1,85,13,12,4,0,1,2010-03-25,2010-03-29,0,,1,60,2010-03-26,20,2010-03-25,2010-03-29,2010-03-01,2010-03-31,2010-01-01,2010-01-01,2010-03-01,2010-03-22,2010-12-31,2010-03-31,2010-03-31,2010-03-28,2010-03-25,2010-03-27,2010-02,2010-04,4,2,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100327,2010-03-27,2010,3,27,th,2010-03,5,Saturday,March,1,2010-Q1,86,13,12,4,1,0,2010-03-26,2010-03-29,0,,0,60,2010-03-26,20,2010-03-25,2010-03-29,2010-03-01,2010-03-31,2010-01-01,2010-01-01,2010-03-01,2010-03-22,2010-12-31,2010-03-31,2010-03-31,2010-03-28,2010-03-26,2010-03-28,2010-02,2010-04,4,2,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100328,2010-03-28,2010,3,28,th,2010-03,6,Sunday,March,1,2010-Q1,87,13,12,4,1,0,2010-03-26,2010-03-29,0,,0,60,2010-03-26,20,2010-03-25,2010-03-29,2010-03-01,2010-03-31,2010-01-01,2010-01-01,2010-03-01,2010-03-22,2010-12-31,2010-03-31,2010-03-31,2010-03-28,2010-03-27,2010-03-29,2010-02,2010-04,4,2,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100329,2010-03-29,2010,3,29,th,2010-03,0,Monday,March,1,2010-Q1,88,14,13,5,0,1,2010-03-26,2010-03-30,0,,1,61,2010-03-29,21,2010-03-26,2010-03-30,2010-03-01,2010-03-31,2010-01-01,2010-01-01,2010-03-01,2010-03-29,2010-12-31,2010-03-31,2010-03-31,2010-04-04,2010-03-28,2010-03-30,2010-02,2010-04,4,2,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100330,2010-03-30,2010,3,30,th,2010-03,1,Tuesday,March,1,2010-Q1,89,14,13,5,0,1,2010-03-29,2010-03-31,0,,1,62,2010-03-30,22,2010-03-29,2010-03-31,2010-03-01,2010-03-31,2010-01-01,2010-01-01,2010-03-01,2010-03-29,2010-12-31,2010-03-31,2010-03-31,2010-04-04,2010-03-29,2010-03-31,2010-02,2010-04,4,2,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100331,2010-03-31,2010,3,31,st,2010-03,2,Wednesday,March,1,2010-Q1,90,14,13,5,0,1,2010-03-30,2010-04-01,0,,1,63,2010-03-31,23,2010-03-30,2010-04-01,2010-03-01,2010-03-31,2010-01-01,2010-01-01,2010-03-01,2010-03-29,2010-12-31,2010-03-31,2010-03-31,2010-04-04,2010-03-30,2010-04-01,2010-02,2010-04,4,2,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100401,2010-04-01,2010,4,1,st,2010-04,3,Thursday,April,2,2010-Q2,91,14,13,1,0,1,2010-03-31,2010-04-02,0,,1,64,2010-04-01,1,2010-03-31,2010-04-02,2010-04-01,2010-04-30,2010-01-01,2010-04-01,2010-04-01,2010-03-29,2010-12-31,2010-06-30,2010-04-30,2010-04-04,2010-03-31,2010-04-02,2010-03,2010-05,1,3,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100402,2010-04-02,2010,4,2,nd,2010-04,4,Friday,April,2,2010-Q2,92,14,13,1,0,1,2010-04-01,2010-04-05,0,,1,65,2010-04-02,2,2010-04-01,2010-04-06,2010-04-01,2010-04-30,2010-01-01,2010-04-01,2010-04-01,2010-03-29,2010-12-31,2010-06-30,2010-04-30,2010-04-04,2010-04-01,2010-04-03,2010-03,2010-05,1,3,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100403,2010-04-03,2010,4,3,rd,2010-04,5,Saturday,April,2,2010-Q2,93,14,13,1,1,0,2010-04-02,2010-04-05,0,,0,65,2010-04-02,2,2010-04-01,2010-04-06,2010-04-01,2010-04-30,2010-01-01,2010-04-01,2010-04-01,2010-03-29,2010-12-31,2010-06-30,2010-04-30,2010-04-04,2010-04-02,2010-04-04,2010-03,2010-05,1,3,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100404,2010-04-04,2010,4,4,th,2010-04,6,Sunday,April,2,2010-Q2,94,14,13,1,1,0,2010-04-02,2010-04-05,0,,0,65,2010-04-02,2,2010-04-01,2010-04-06,2010-04-01,2010-04-30,2010-01-01,2010-04-01,2010-04-01,2010-03-29,2010-12-31,2010-06-30,2010-04-30,2010-04-04,2010-04-03,2010-04-05,2010-03,2010-05,1,3,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100405,2010-04-05,2010,4,5,th,2010-04,0,Monday,April,2,2010-Q2,95,15,14,2,0,1,2010-04-02,2010-04-06,1,Easter Monday,0,65,2010-04-02,2,2010-04-01,2010-04-06,2010-04-01,2010-04-30,2010-01-01,2010-04-01,2010-04-01,2010-04-05,2010-12-31,2010-06-30,2010-04-30,2010-04-11,2010-04-04,2010-04-06,2010-03,2010-05,1,3,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100406,2010-04-06,2010,4,6,th,2010-04,1,Tuesday,April,2,2010-Q2,96,15,14,2,0,1,2010-04-05,2010-04-07,0,,1,66,2010-04-06,3,2010-04-02,2010-04-07,2010-04-01,2010-04-30,2010-01-01,2010-04-01,2010-04-01,2010-04-05,2010-12-31,2010-06-30,2010-04-30,2010-04-11,2010-04-05,2010-04-07,2010-03,2010-05,1,3,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100407,2010-04-07,2010,4,7,th,2010-04,2,Wednesday,April,2,2010-Q2,97,15,14,2,0,1,2010-04-06,2010-04-08,0,,1,67,2010-04-07,4,2010-04-06,2010-04-08,2010-04-01,2010-04-30,2010-01-01,2010-04-01,2010-04-01,2010-04-05,2010-12-31,2010-06-30,2010-04-30,2010-04-11,2010-04-06,2010-04-08,2010-03,2010-05,1,3,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100408,2010-04-08,2010,4,8,th,2010-04,3,Thursday,April,2,2010-Q2,98,15,14,2,0,1,2010-04-07,2010-04-09,0,,1,68,2010-04-08,5,2010-04-07,2010-04-09,2010-04-01,2010-04-30,2010-01-01,2010-04-01,2010-04-01,2010-04-05,2010-12-31,2010-06-30,2010-04-30,2010-04-11,2010-04-07,2010-04-09,2010-03,2010-05,1,3,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100409,2010-04-09,2010,4,9,th,2010-04,4,Friday,April,2,2010-Q2,99,15,14,2,0,1,2010-04-08,2010-04-12,0,,1,69,2010-04-09,6,2010-04-08,2010-04-12,2010-04-01,2010-04-30,2010-01-01,2010-04-01,2010-04-01,2010-04-05,2010-12-31,2010-06-30,2010-04-30,2010-04-11,2010-04-08,2010-04-10,2010-03,2010-05,1,3,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100410,2010-04-10,2010,4,10,th,2010-04,5,Saturday,April,2,2010-Q2,100,15,14,2,1,0,2010-04-09,2010-04-12,0,,0,69,2010-04-09,6,2010-04-08,2010-04-12,2010-04-01,2010-04-30,2010-01-01,2010-04-01,2010-04-01,2010-04-05,2010-12-31,2010-06-30,2010-04-30,2010-04-11,2010-04-09,2010-04-11,2010-03,2010-05,1,3,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100411,2010-04-11,2010,4,11,th,2010-04,6,Sunday,April,2,2010-Q2,101,15,14,2,1,0,2010-04-09,2010-04-12,0,,0,69,2010-04-09,6,2010-04-08,2010-04-12,2010-04-01,2010-04-30,2010-01-01,2010-04-01,2010-04-01,2010-04-05,2010-12-31,2010-06-30,2010-04-30,2010-04-11,2010-04-10,2010-04-12,2010-03,2010-05,1,3,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100412,2010-04-12,2010,4,12,th,2010-04,0,Monday,April,2,2010-Q2,102,16,15,3,0,1,2010-04-09,2010-04-13,0,,1,70,2010-04-12,7,2010-04-09,2010-04-13,2010-04-01,2010-04-30,2010-01-01,2010-04-01,2010-04-01,2010-04-12,2010-12-31,2010-06-30,2010-04-30,2010-04-18,2010-04-11,2010-04-13,2010-03,2010-05,1,3,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100413,2010-04-13,2010,4,13,th,2010-04,1,Tuesday,April,2,2010-Q2,103,16,15,3,0,1,2010-04-12,2010-04-14,0,,1,71,2010-04-13,8,2010-04-12,2010-04-14,2010-04-01,2010-04-30,2010-01-01,2010-04-01,2010-04-01,2010-04-12,2010-12-31,2010-06-30,2010-04-30,2010-04-18,2010-04-12,2010-04-14,2010-03,2010-05,1,3,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100414,2010-04-14,2010,4,14,th,2010-04,2,Wednesday,April,2,2010-Q2,104,16,15,3,0,1,2010-04-13,2010-04-15,0,,1,72,2010-04-14,9,2010-04-13,2010-04-15,2010-04-01,2010-04-30,2010-01-01,2010-04-01,2010-04-01,2010-04-12,2010-12-31,2010-06-30,2010-04-30,2010-04-18,2010-04-13,2010-04-15,2010-03,2010-05,1,3,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100415,2010-04-15,2010,4,15,th,2010-04,3,Thursday,April,2,2010-Q2,105,16,15,3,0,1,2010-04-14,2010-04-16,0,,1,73,2010-04-15,10,2010-04-14,2010-04-16,2010-04-01,2010-04-30,2010-01-01,2010-04-01,2010-04-01,2010-04-12,2010-12-31,2010-06-30,2010-04-30,2010-04-18,2010-04-14,2010-04-16,2010-03,2010-05,1,3,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100416,2010-04-16,2010,4,16,th,2010-04,4,Friday,April,2,2010-Q2,106,16,15,3,0,1,2010-04-15,2010-04-19,0,,1,74,2010-04-16,11,2010-04-15,2010-04-19,2010-04-01,2010-04-30,2010-01-01,2010-04-01,2010-04-01,2010-04-12,2010-12-31,2010-06-30,2010-04-30,2010-04-18,2010-04-15,2010-04-17,2010-03,2010-05,1,3,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100417,2010-04-17,2010,4,17,th,2010-04,5,Saturday,April,2,2010-Q2,107,16,15,3,1,0,2010-04-16,2010-04-19,0,,0,74,2010-04-16,11,2010-04-15,2010-04-19,2010-04-01,2010-04-30,2010-01-01,2010-04-01,2010-04-01,2010-04-12,2010-12-31,2010-06-30,2010-04-30,2010-04-18,2010-04-16,2010-04-18,2010-03,2010-05,1,3,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100418,2010-04-18,2010,4,18,th,2010-04,6,Sunday,April,2,2010-Q2,108,16,15,3,1,0,2010-04-16,2010-04-19,0,,0,74,2010-04-16,11,2010-04-15,2010-04-19,2010-04-01,2010-04-30,2010-01-01,2010-04-01,2010-04-01,2010-04-12,2010-12-31,2010-06-30,2010-04-30,2010-04-18,2010-04-17,2010-04-19,2010-03,2010-05,1,3,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100419,2010-04-19,2010,4,19,th,2010-04,0,Monday,April,2,2010-Q2,109,17,16,4,0,1,2010-04-16,2010-04-20,0,,1,75,2010-04-19,12,2010-04-16,2010-04-20,2010-04-01,2010-04-30,2010-01-01,2010-04-01,2010-04-01,2010-04-19,2010-12-31,2010-06-30,2010-04-30,2010-04-25,2010-04-18,2010-04-20,2010-03,2010-05,1,3,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100420,2010-04-20,2010,4,20,th,2010-04,1,Tuesday,April,2,2010-Q2,110,17,16,4,0,1,2010-04-19,2010-04-21,0,,1,76,2010-04-20,13,2010-04-19,2010-04-21,2010-04-01,2010-04-30,2010-01-01,2010-04-01,2010-04-01,2010-04-19,2010-12-31,2010-06-30,2010-04-30,2010-04-25,2010-04-19,2010-04-21,2010-03,2010-05,1,3,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100421,2010-04-21,2010,4,21,st,2010-04,2,Wednesday,April,2,2010-Q2,111,17,16,4,0,1,2010-04-20,2010-04-22,0,,1,77,2010-04-21,14,2010-04-20,2010-04-22,2010-04-01,2010-04-30,2010-01-01,2010-04-01,2010-04-01,2010-04-19,2010-12-31,2010-06-30,2010-04-30,2010-04-25,2010-04-20,2010-04-22,2010-03,2010-05,1,3,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100422,2010-04-22,2010,4,22,nd,2010-04,3,Thursday,April,2,2010-Q2,112,17,16,4,0,1,2010-04-21,2010-04-23,0,,1,78,2010-04-22,15,2010-04-21,2010-04-23,2010-04-01,2010-04-30,2010-01-01,2010-04-01,2010-04-01,2010-04-19,2010-12-31,2010-06-30,2010-04-30,2010-04-25,2010-04-21,2010-04-23,2010-03,2010-05,1,3,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100423,2010-04-23,2010,4,23,rd,2010-04,4,Friday,April,2,2010-Q2,113,17,16,4,0,1,2010-04-22,2010-04-26,0,,1,79,2010-04-23,16,2010-04-22,2010-04-26,2010-04-01,2010-04-30,2010-01-01,2010-04-01,2010-04-01,2010-04-19,2010-12-31,2010-06-30,2010-04-30,2010-04-25,2010-04-22,2010-04-24,2010-03,2010-05,1,3,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100424,2010-04-24,2010,4,24,th,2010-04,5,Saturday,April,2,2010-Q2,114,17,16,4,1,0,2010-04-23,2010-04-26,0,,0,79,2010-04-23,16,2010-04-22,2010-04-26,2010-04-01,2010-04-30,2010-01-01,2010-04-01,2010-04-01,2010-04-19,2010-12-31,2010-06-30,2010-04-30,2010-04-25,2010-04-23,2010-04-25,2010-03,2010-05,1,3,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100425,2010-04-25,2010,4,25,th,2010-04,6,Sunday,April,2,2010-Q2,115,17,16,4,1,0,2010-04-23,2010-04-26,0,,0,79,2010-04-23,16,2010-04-22,2010-04-26,2010-04-01,2010-04-30,2010-01-01,2010-04-01,2010-04-01,2010-04-19,2010-12-31,2010-06-30,2010-04-30,2010-04-25,2010-04-24,2010-04-26,2010-03,2010-05,1,3,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100426,2010-04-26,2010,4,26,th,2010-04,0,Monday,April,2,2010-Q2,116,18,17,5,0,1,2010-04-23,2010-04-27,0,,1,80,2010-04-26,17,2010-04-23,2010-04-27,2010-04-01,2010-04-30,2010-01-01,2010-04-01,2010-04-01,2010-04-26,2010-12-31,2010-06-30,2010-04-30,2010-05-02,2010-04-25,2010-04-27,2010-03,2010-05,1,3,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20100427,2010-04-27,2010,4,27,th,2010-04,1,Tuesday,April,2,2010-Q2,117,18,17,5,0,1,2010-04-26,2010-04-28,0,,1,81,2010-04-27,18,2010-04-26,2010-04-28,2010-04-01,2010-04-30,2010-01-01,2010-04-01,2010-04-01,2010-04-26,2010-12-31,2010-06-30,2010-04-30,2010-05-02,2010-04-26,2010-04-28,2010-03,2010-05,1,3,2009,2011,0,0,0,0,0,0,2025-04-16 11:40:18.743739
